OBJECTID,admin2Name_es,admin2Pcode,admin2RefName,admin2AltName1_es,admin2AltName2_es,admin1Name_es,admin1Pcode,admin0Name_es,admin0Pcode,date,validOn,validTo
303,Santiago Sacatepéquez,GT0306,Santiago Sacatepequez,NA,NA,Sacatepéquez,GT03,Guatemala,GT,1537833600000,1549497600000,NA
304,Santo Domingo Suchitepéquez,GT1006,Santo Domingo Suchitepequez,NA,NA,Suchitepéquez,GT10,Guatemala,GT,1537833600000,1549497600000,NA
305,Santo Domingo Xenacoj,GT0305,Santo Domingo Xenacoj,NA,NA,Sacatepéquez,GT03,Guatemala,GT,1537833600000,1549497600000,NA
306,Santo Tomás La Unión,GT1017,Santo Tomas La Union,NA,NA,Suchitepéquez,GT10,Guatemala,GT,1537833600000,1549497600000,NA
307,Sayaxché,GT1710,Sayaxche,NA,NA,Petén,GT17,Guatemala,GT,1537833600000,1549497600000,NA
308,Senahú,GT1608,Senahu,NA,NA,Alta Verapaz,GT16,Guatemala,GT,1537833600000,1549497600000,NA
309,Sibilia,GT0905,Sibilia,NA,NA,Quetzaltenango,GT09,Guatemala,GT,1537833600000,1549497600000,NA
310,Sibinal,GT1208,Sibinal,NA,NA,San Marcos,GT12,Guatemala,GT,1537833600000,1549497600000,NA
311,Sipacapa,GT1226,Sipacapa,NA,NA,San Marcos,GT12,Guatemala,GT,1537833600000,1549497600000,NA
312,Sipacate,GT0514,Sipacate,NA,NA,Escuintla,GT05,Guatemala,GT,1537833600000,1549497600000,NA
313,Siquinalá,GT0504,Siquinala,NA,NA,Escuintla,GT05,Guatemala,GT,1537833600000,1549497600000,NA
314,Sololá,GT0701,Solola,NA,NA,Sololá,GT07,Guatemala,GT,1537833600000,1549497600000,NA
315,Soloma,GT1308,Soloma,NA,NA,Huehuetenango,GT13,Guatemala,GT,1537833600000,1549497600000,NA
316,Sumpango,GT0304,Sumpango,NA,NA,Sacatepéquez,GT03,Guatemala,GT,1537833600000,1549497600000,NA
317,Tacaná,GT1207,Tacana,NA,NA,San Marcos,GT12,Guatemala,GT,1537833600000,1549497600000,NA
318,Tactic,GT1604,Tactic,NA,NA,Alta Verapaz,GT16,Guatemala,GT,1537833600000,1549497600000,NA
319,Tajumulco,GT1209,Tajumulco,NA,NA,San Marcos,GT12,Guatemala,GT,1537833600000,1549497600000,NA
320,Tamahú,GT1605,Tamahu,NA,NA,Alta Verapaz,GT16,Guatemala,GT,1537833600000,1549497600000,NA
321,Taxisco,GT0609,Taxisco,NA,NA,Santa Rosa,GT06,Guatemala,GT,1537833600000,1549497600000,NA
322,Tecpán Guatemala,GT0406,Tecpan Guatemala,NA,NA,Chimaltenango,GT04,Guatemala,GT,1537833600000,1549497600000,NA
323,Tectitán,GT1321,Tectitan,NA,NA,Huehuetenango,GT13,Guatemala,GT,1537833600000,1549497600000,NA
324,Teculután,GT1905,Teculutan,NA,NA,Zacapa,GT19,Guatemala,GT,1537833600000,1549497600000,NA
325,Tejutla,GT1210,Tejutla,NA,NA,San Marcos,GT12,Guatemala,GT,1537833600000,1549497600000,NA
326,Tiquisate,GT0506,Tiquisate,NA,NA,Escuintla,GT05,Guatemala,GT,1537833600000,1549497600000,NA
327,Todos Santos Cuchumatán,GT1315,Todos Santos Cuchumatan,NA,NA,Huehuetenango,GT13,Guatemala,GT,1537833600000,1549497600000,NA
328,Totonicapán,GT0801,Totonicapan,NA,NA,Totonicapán,GT08,Guatemala,GT,1537833600000,1549497600000,NA
329,Tucurú,GT1606,Tucuru,NA,NA,Alta Verapaz,GT16,Guatemala,GT,1537833600000,1549497600000,NA
330,Unión Cantinil,GT1332,Union Cantinil,NA,NA,Huehuetenango,GT13,Guatemala,GT,1537833600000,1549497600000,NA
331,Uspantán,GT1415,Uspantan,NA,NA,Quiché,GT14,Guatemala,GT,1537833600000,1549497600000,NA
332,Usumatlán,GT1906,Usumatlan,NA,NA,Zacapa,GT19,Guatemala,GT,1537833600000,1549497600000,NA
333,Villa Canales,GT0116,Villa Canales,NA,NA,Guatemala,GT01,Guatemala,GT,1537833600000,1549497600000,NA
334,Villa Nueva,GT0115,Villa Nueva,NA,NA,Guatemala,GT01,Guatemala,GT,1537833600000,1549497600000,NA
335,Yepocapa,GT0412,Yepocapa,NA,NA,Chimaltenango,GT04,Guatemala,GT,1537833600000,1549497600000,NA
336,Yupiltepeque,GT2206,Yupiltepeque,NA,NA,Jutiapa,GT22,Guatemala,GT,1537833600000,1549497600000,NA
337,Zacapa,GT1901,Zacapa,NA,NA,Zacapa,GT19,Guatemala,GT,1537833600000,1549497600000,NA
338,Zacualpa,GT1404,Zacualpa,NA,NA,Quiché,GT14,Guatemala,GT,1537833600000,1549497600000,NA
339,Zapotitlán,GT2210,Zapotitlan,NA,NA,Jutiapa,GT22,Guatemala,GT,1537833600000,1549497600000,NA
340,Zaragoza,GT0415,Zaragoza,NA,NA,Chimaltenango,GT04,Guatemala,GT,1537833600000,1549497600000,NA
341,Zunil,GT0916,Zunil,NA,NA,Quetzaltenango,GT09,Guatemala,GT,1537833600000,1549497600000,NA
342,Zunilito,GT1018,Zunilito,NA,NA,Suchitepéquez,GT10,Guatemala,GT,1537833600000,1549497600000,NA
