OBJECTID,admin2Name_en,admin2Name_ar,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin2AltName1_ar,admin2AltName2_ar,admin1Name_en,admin1Name_ar,admin1Pcode,admin0Name_en,admin0Name_ar,admin0Pcode,date,validOn,validTo
1175,Ain El Berd,NA,DZ038002,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1176,Ain Kada,NA,DZ038003,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1177,Ain Thrid,NA,DZ038004,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1178,Ain Tindamine,NA,DZ038005,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1179,Amarnas,NA,DZ038006,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1180,Bedrabine El Mokrani,NA,DZ038007,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1181,Belarbi,NA,DZ038008,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1182,Ben Badis,NA,DZ038009,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1183,Benachiba Chelia,NA,DZ038010,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1184,Bir El H'Mam,NA,DZ038011,Bir El HMam,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1185,Boudjebaa El Bordj,NA,DZ038012,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1186,Boukanefis,NA,DZ038013,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1187,Chetouane Belaila,NA,DZ038014,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1188,Dhaya,NA,DZ038015,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1189,El Hacaiba,NA,DZ038016,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1190,Hassi Daho,NA,DZ038017,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1191,Hassi Zahana,NA,DZ038018,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1192,Lamtar,NA,DZ038019,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1193,M'Cid,NA,DZ038022,MCid,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1194,Makedra,NA,DZ038020,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1195,Marhoum,NA,DZ038021,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1196,Merine,NA,DZ038023,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1197,Mezaourou,NA,DZ038024,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1198,Mostefa Ben Brahim,NA,DZ038025,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1199,Moulay Slissen,NA,DZ038026,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1200,Oued Sbaa,NA,DZ038027,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1201,Oued Sefioun,NA,DZ038028,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1202,Oued Taourira,NA,DZ038029,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1203,Ras El Ma,NA,DZ038030,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1204,Redjem Demmouche,NA,DZ038031,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1205,Sehala Thaoura,NA,DZ038032,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1206,Sfisef,NA,DZ038033,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1207,Sidi Ali Benyoub,NA,DZ038034,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1208,Sidi Ali Boussidi,NA,DZ038035,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1209,Sidi Bel Abbes,NA,DZ038036,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1210,Sidi Brahim,NA,DZ038037,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1211,Sidi Chaib,NA,DZ038038,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1212,Sidi Daho,NA,DZ038039,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1213,Sidi Hamadouche,NA,DZ038040,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1214,Sidi Khaled,NA,DZ038041,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1215,Sidi Lahcene,NA,DZ038042,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1216,Sidi Yacoub,NA,DZ038043,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1217,Tabia,NA,DZ038044,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1218,Tafissour,NA,DZ038045,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1219,Taoudmout,NA,DZ038046,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1220,Teghalimet,NA,DZ038047,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1221,Telagh,NA,DZ038048,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1222,Tenira,NA,DZ038049,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1223,Tessala,NA,DZ038050,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1224,Tilmouni,NA,DZ038051,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1225,Zerouala,NA,DZ038052,NA,NA,NA,NA,NA,Sidi Bel Abbes,سيدي بلعباس,DZ038,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1226,Ain Bouziane,NA,DZ039001,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1227,Ain Cherchar,NA,DZ039002,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1228,Ain Kechra,NA,DZ039003,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1229,Ain Zouit,NA,DZ039004,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1230,Azzaba,NA,DZ039005,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1231,Bekkouche Lakhdar,NA,DZ039006,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1232,Ben Azzouz,NA,DZ039007,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1233,Beni Bachir,NA,DZ039008,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1234,Beni Oulbane,NA,DZ039009,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1235,Beni Zid,NA,DZ039010,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1236,Bir El Ouiden,NA,DZ039011,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1237,Bouchtata,NA,DZ039012,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1238,Cheraia,NA,DZ039013,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1239,Collo,NA,DZ039014,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1240,Djendel Saadi Mohamed,NA,DZ039015,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1241,El Ghedir,NA,DZ039016,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1242,El Hadaiek,NA,DZ039017,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1243,El Harrouch,NA,DZ039018,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1244,El Marsa,NA,DZ039019,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1245,Emdjez Edchich,NA,DZ039020,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1246,Es Sebt,NA,DZ039021,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1247,Fil Fila,NA,DZ039022,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1248,Hamadi Krouma,NA,DZ039023,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1249,Kanoua,NA,DZ039024,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1250,Kerkera,NA,DZ039025,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1251,Kheng Mayoum,NA,DZ039026,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1252,Oued Zhour,NA,DZ039027,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1253,Ouldja Boulbellout,NA,DZ039028,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1254,Ouled Attia,NA,DZ039029,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1255,Ouled Hebaba,NA,DZ039030,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1256,Oum Toub,NA,DZ039031,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1257,Ramdane Djamel,NA,DZ039032,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1258,Salah Bouchaour,NA,DZ039033,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1259,Sidi Mezghiche,NA,DZ039034,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1260,Skikda,NA,DZ039035,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1261,Tamalous,NA,DZ039036,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1262,Zerdezas,NA,DZ039037,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1263,Zitouna,NA,DZ039038,NA,NA,NA,NA,NA,Skikda,سكيكدة,DZ039,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1264,Ain Soltane,NA,DZ040001,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1265,Ain Zana,NA,DZ040002,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1266,Bir Bou Haouch,NA,DZ040003,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1267,Drea,NA,DZ040004,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1268,Haddada,NA,DZ040005,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1269,Hanancha,NA,DZ040006,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1270,Khedara,NA,DZ040007,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1271,Khemissa,NA,DZ040008,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1272,M'Daourouche,NA,DZ040009,MDaourouche,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1273,Mechroha,NA,DZ040010,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1274,Merahna,NA,DZ040011,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1275,Oued Keberit,NA,DZ040012,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1276,Ouled Driss,NA,DZ040013,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1277,Ouled Moumen,NA,DZ040014,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1278,Oum El Adhaim,NA,DZ040015,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1279,Quillen,NA,DZ040016,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1280,Raggouba,NA,DZ040017,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1281,Safel El Ouiden,NA,DZ040018,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1282,Sedrata,NA,DZ040019,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1283,Sidi Fredj,NA,DZ040020,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1284,Souk-Ahras,NA,DZ040021,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1285,Taoura,NA,DZ040022,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1286,Terraguelt,NA,DZ040023,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1287,Tiffech,NA,DZ040024,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1288,Zaarouria,NA,DZ040025,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1289,Zouabi,NA,DZ040026,NA,NA,NA,NA,NA,Souk-Ahras,سوق أهراس,DZ040,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1290,Abalessa,NA,DZ041001,NA,NA,NA,NA,NA,Tamanrasset,تمنراست,DZ041,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1291,Fouggarat Ez Zouaia,NA,DZ041002,NA,NA,NA,NA,NA,Tamanrasset,تمنراست,DZ041,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1292,Idles,NA,DZ041003,NA,NA,NA,NA,NA,Tamanrasset,تمنراست,DZ041,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1293,In Amguel,NA,DZ041004,NA,NA,NA,NA,NA,Tamanrasset,تمنراست,DZ041,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1294,In Ghar,NA,DZ041005,NA,NA,NA,NA,NA,Tamanrasset,تمنراست,DZ041,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1295,In Guezzam,NA,DZ041006,NA,NA,NA,NA,NA,Tamanrasset,تمنراست,DZ041,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1296,In Salah,NA,DZ041007,NA,NA,NA,NA,NA,Tamanrasset,تمنراست,DZ041,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1297,Tamanrasset,NA,DZ041008,NA,NA,NA,NA,NA,Tamanrasset,تمنراست,DZ041,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1298,Tazrouk,NA,DZ041009,NA,NA,NA,NA,NA,Tamanrasset,تمنراست,DZ041,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1299,Tin Zaouatine,NA,DZ041010,NA,NA,NA,NA,NA,Tamanrasset,تمنراست,DZ041,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1300,Ain Zerga,NA,DZ042001,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1301,Bedjene,NA,DZ042002,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1302,Bekkaria,NA,DZ042003,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1303,Bir Dheheb,NA,DZ042004,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1304,Bir El Ater,NA,DZ042005,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1305,Bir Mokadem,NA,DZ042006,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1306,Boukhadra,NA,DZ042007,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1307,Boulhaf Dyr,NA,DZ042008,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1308,Cheria,NA,DZ042009,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1309,El Aouinet,NA,DZ042010,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1310,El Houidjbet,NA,DZ042011,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1311,El Kouif,NA,DZ042012,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1312,El Ma Labiod,NA,DZ042013,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1313,El Mazeraa,NA,DZ042014,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1314,El Meridj,NA,DZ042015,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1315,El Ogla,NA,DZ042016,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1316,El Ogla El Malha,NA,DZ042017,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1317,El Ouenza,NA,DZ042018,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1318,Ferkane,NA,DZ042019,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1319,Gourigueur,NA,DZ042020,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1320,Hammamet,NA,DZ042021,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1321,Morsot,NA,DZ042022,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1322,Negrine,NA,DZ042023,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1323,Oum Ali,NA,DZ042024,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1324,Safsaf El Ouesra,NA,DZ042025,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1325,Stah Guentis,NA,DZ042026,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1326,Tebessa,NA,DZ042027,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1327,Thlidjene,NA,DZ042028,NA,NA,NA,NA,NA,Tebessa,تبسة,DZ042,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1328,Oum El Assel,NA,DZ044001,NA,NA,NA,NA,NA,Tindouf,تندوف,DZ044,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1329,Tindouf,NA,DZ044002,NA,NA,NA,NA,NA,Tindouf,تندوف,DZ044,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1330,Ain Bouchekif,NA,DZ043001,NA,NA,NA,NA,NA,Tiaret,تيارت,DZ043,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1331,Ain Deheb,NA,DZ043002,NA,NA,NA,NA,NA,Tiaret,تيارت,DZ043,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1332,Ain El Hadid,NA,DZ043003,NA,NA,NA,NA,NA,Tiaret,تيارت,DZ043,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1333,Ain Kermes,NA,DZ043004,NA,NA,NA,NA,NA,Tiaret,تيارت,DZ043,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1334,Ain Zarit,NA,DZ043005,NA,NA,NA,NA,NA,Tiaret,تيارت,DZ043,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
1335,Bougara,NA,DZ043006,NA,NA,NA,NA,NA,Tiaret,تيارت,DZ043,Algeria,الجزائر,DZ,1588032000000,1611100800000,NA
