OBJECTID,admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
223,Lebos,TL040505,NA,NA,NA,Lolotoe,TL0405,Bobonaro,TL04,Timor-Leste,TL,1165708800000,1599782400000,NA
224,Leguimea,TL070205,NA,NA,NA,Ermera,TL0702,Ermera,TL07,Timor-Leste,TL,1165708800000,1599782400000,NA
225,Leimea Leten,TL070410,NA,NA,NA,Atsabe,TL0704,Ermera,TL07,Timor-Leste,TL,1165708800000,1599782400000,NA
226,Leimeacraic,TL070505,NA,NA,NA,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,1165708800000,1599782400000,NA
227,Lela-Ufe,TL120204,NA,NA,NA,Nitibe,TL1202,Oecussi,TL12,Timor-Leste,TL,1165708800000,1599782400000,NA
228,Lelalai,TL030307,NA,NA,NA,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,1165708800000,1599782400000,NA
229,Lemia Sorimbalu,TL070501,NA,NA,NA,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,1165708800000,1599782400000,NA
230,Leo Hat,TL110402,NA,NA,NA,Soibada,TL1104,Manatuto,TL11,Timor-Leste,TL,1165708800000,1599782400000,NA
231,Leohito,TL040302,NA,NA,NA,Balibo,TL0403,Bobonaro,TL04,Timor-Leste,TL,1165708800000,1599782400000,NA
232,Leolima,TL040304,NA,NA,NA,Balibo,TL0403,Bobonaro,TL04,Timor-Leste,TL,1165708800000,1599782400000,NA
233,Leorema,TL080107,NA,NA,NA,Bazartete,TL0801,Liquiçá,TL08,Timor-Leste,TL,1165708800000,1599782400000,NA
234,Leoteala,TL080207,NA,NA,NA,Liquiçá,TL0802,Liquiçá,TL08,Timor-Leste,TL,1165708800000,1599782400000,NA
235,Lepo,TL050706,NA,NA,NA,Zumalai,TL0507,Covalima,TL05,Timor-Leste,TL,1165708800000,1599782400000,NA
236,Lesuata,TL100404,NA,NA,NA,Turiscai,TL1004,Manufahi,TL10,Timor-Leste,TL,1165708800000,1599782400000,NA
237,Letefoho,TL100101,NA,NA,NA,Same,TL1001,Manufahi,TL10,Timor-Leste,TL,1165708800000,1599782400000,NA
238,Letemuno,TL030303,NA,NA,NA,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,1165708800000,1599782400000,NA
239,Leuro,TL090105,NA,NA,NA,Lospalos,TL0901,Lautém,TL09,Timor-Leste,TL,1165708800000,1599782400000,NA
240,Liaruca,TL130209,NA,NA,NA,Ossu,TL1302,Viqueque,TL13,Timor-Leste,TL,1165708800000,1599782400000,NA
241,Libagua,TL030207,NA,NA,NA,Laga,TL0302,Baucau,TL03,Timor-Leste,TL,1165708800000,1599782400000,NA
242,Lifau,TL110201,NA,NA,NA,Laleia,TL1102,Manatuto,TL11,Timor-Leste,TL,1165708800000,1599782400000,NA
243,Lifau,TL120102,NA,NA,NA,Pante Macassar,TL1201,Oecussi,TL12,Timor-Leste,TL,1165708800000,1599782400000,NA
244,Lihu,TL070101,NA,NA,NA,Railaco,TL0701,Ermera,TL07,Timor-Leste,TL,1165708800000,1599782400000,NA
245,Lissadila,TL080301,NA,NA,NA,Maubara,TL0803,Liquiçá,TL08,Timor-Leste,TL,1165708800000,1599782400000,NA
246,Lissapat,TL070511,NA,NA,NA,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,1165708800000,1599782400000,NA
247,Liurai,TL100405,NA,NA,NA,Turiscai,TL1004,Manufahi,TL10,Timor-Leste,TL,1165708800000,1599782400000,NA
248,Lleolima,TL010401,NA,NA,NA,Hatu-Udo,TL0104,Ainaro,TL01,Timor-Leste,TL,1165708800000,1599782400000,NA
249,Locoliu,TL030302,NA,NA,NA,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,1165708800000,1599782400000,NA
250,Loi-Huno,TL130207,NA,NA,NA,Ossu,TL1302,Viqueque,TL13,Timor-Leste,TL,1165708800000,1599782400000,NA
251,Loi Ulu,TL130106,NA,NA,NA,Uatucarbau,TL1301,Viqueque,TL13,Timor-Leste,TL,1165708800000,1599782400000,NA
252,Loidahar,TL080202,NA,NA,NA,Liquiçá,TL0802,Liquiçá,TL08,Timor-Leste,TL,1165708800000,1599782400000,NA
253,Loilubo,TL030504,NA,NA,NA,Vemasse,TL0305,Baucau,TL03,Timor-Leste,TL,1165708800000,1599782400000,NA
254,Lontas,TL040506,NA,NA,NA,Lolotoe,TL0405,Bobonaro,TL04,Timor-Leste,TL,1165708800000,1599782400000,NA
255,Lore I,TL090106,NA,NA,NA,Lospalos,TL0901,Lautém,TL09,Timor-Leste,TL,1165708800000,1599782400000,NA
256,Lore II,TL090107,NA,NA,NA,Lospalos,TL0901,Lautém,TL09,Timor-Leste,TL,1165708800000,1599782400000,NA
257,Lour,TL040608,NA,NA,NA,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,1165708800000,1599782400000,NA
258,Lour,TL050703,NA,NA,NA,Zumalai,TL0507,Covalima,TL05,Timor-Leste,TL,1165708800000,1599782400000,NA
259,Lourba,TL040607,NA,NA,NA,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,1165708800000,1599782400000,NA
260,Luca,TL130410,NA,NA,NA,Viqueque,TL1304,Viqueque,TL13,Timor-Leste,TL,1165708800000,1599782400000,NA
261,Luculai,TL080204,NA,NA,NA,Liquiçá,TL0802,Liquiçá,TL08,Timor-Leste,TL,1165708800000,1599782400000,NA
262,Lupal,TL040502,NA,NA,NA,Lolotoe,TL0405,Bobonaro,TL04,Timor-Leste,TL,1165708800000,1599782400000,NA
263,Luro,TL090405,NA,NA,NA,Luro,TL0904,Lautém,TL09,Timor-Leste,TL,1165708800000,1599782400000,NA
264,Ma'abat,TL110103,Maabat,NA,NA,Manatuto,TL1101,Manatuto,TL11,Timor-Leste,TL,1165708800000,1599782400000,NA
265,Macadade,TL060404,NA,NA,NA,Atauro,TL0604,Dili,TL06,Timor-Leste,TL,1165708800000,1599782400000,NA
266,Macadique,TL130301,NA,NA,NA,Uato-Lari,TL1303,Viqueque,TL13,Timor-Leste,TL,1165708800000,1599782400000,NA
267,Macalaco,TL030305,NA,NA,NA,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,1165708800000,1599782400000,NA
268,Macarenhas,TL060103,NA,NA,NA,Vera Cruz,TL0601,Dili,TL06,Timor-Leste,TL,1165708800000,1599782400000,NA
269,Madabeno,TL020403,NA,NA,NA,Laulara,TL0204,Aileu,TL02,Timor-Leste,TL,1165708800000,1599782400000,NA
270,Mahaquidan,TL100204,NA,NA,NA,Alas,TL1002,Manufahi,TL10,Timor-Leste,TL,1165708800000,1599782400000,NA
271,Mahareca,TL130203,NA,NA,NA,Ossu,TL1302,Viqueque,TL13,Timor-Leste,TL,1165708800000,1599782400000,NA
