OBJECTID,admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
82,Karonga Town,MW10220,NA,NA,NA,Karonga,MW102,Northern,MW1,Malawi,MW,1535932800000,1539648000000,NA
83,Kasungu Boma,MW20120,NA,Kasungu Township,NA,Kasungu,MW201,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
84,Kasungu National Park,MW20115,NA,TA Mwase,NA,Kasungu,MW201,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
85,Katawa Ward,MW10741,NA,NA,NA,Mzuzu City,MW107,Northern,MW1,Malawi,MW,1535932800000,1539648000000,NA
86,Katoto Ward,MW10737,NA,NA,NA,Mzuzu City,MW107,Northern,MW1,Malawi,MW,1535932800000,1539648000000,NA
87,Lake Chilwa,MW30399,NA,NA,NA,Zomba,MW303,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
88,Lake Chilwa,MW30904,NA,NA,NA,Phalombe,MW309,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
89,Lake Chiuta,MW30299,NA,NA,NA,Machinga,MW302,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
90,Lake Malawi Natl. Park - Mangochi,MW30111,NA,Lake Malawi National Park,NA,Mangochi,MW301,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
91,Lake Malawi Natl. Park - Salima,MW20511,NA,Lake Malawi National Park-Salima,NA,Salima,MW205,Central,MW2,Malawi,MW,1535932800000,1539648000000,NA
92,Lake Malombe,MW30199,NA,NA,NA,Mangochi,MW301,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
93,Lengwe National Park,MW31008,NA,NA,NA,Chikwawa,MW310,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
94,Likangala Central Ward,MW31443,NA,NA,NA,Zomba City,MW314,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
95,Likangala South Ward,MW31444,NA,NA,NA,Zomba City,MW314,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
96,Likangala Ward,MW31438,NA,Likangal North Ward,NA,Zomba City,MW314,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
97,Likhubula Ward,MW31539,NA,NA,NA,Blantyre City,MW315,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
98,Likoma Boma,MW10620,NA,NA,NA,Likoma,MW106,Northern,MW1,Malawi,MW,1535932800000,1539648000000,NA
99,Limbe Central Ward,MW31549,NA,NA,NA,Blantyre City,MW315,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
100,Limbe East Ward,MW31548,NA,NA,NA,Blantyre City,MW315,Southern,MW3,Malawi,MW,1535932800000,1539648000000,NA
