OBJECTID,admin2Name_en,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
30,Chepalungu,KE036195,NA,NA,NA,Bomet,KE036,Kenya,KE,1509667200000,1572480000000,NA
31,Cherangany,KE026140,NA,NA,NA,Trans Nzoia,KE026,Kenya,KE,1509667200000,1572480000000,NA
32,Chesumei,KE029154,NA,NA,NA,Nandi,KE029,Kenya,KE,1509667200000,1572480000000,NA
33,Dadaab,KE007030,NA,NA,NA,Garissa,KE007,Kenya,KE,1509667200000,1572480000000,NA
34,Dagoretti,KE047276,NA,NA,NA,Nairobi,KE047,Kenya,KE,1509667200000,1572480000000,NA
35,Dujis,KE007027,NA,NA,NA,Garissa,KE007,Kenya,KE,1509667200000,1572480000000,NA
36,Eldama Ravine,KE030162,NA,NA,NA,Baringo,KE030,Kenya,KE,1509667200000,1572480000000,NA
37,Eldas,KE008037,NA,NA,NA,Wajir,KE008,Kenya,KE,1509667200000,1572480000000,NA
38,Embakasi Central,KE047284,NA,NA,NA,Nairobi,KE047,Kenya,KE,1509667200000,1572480000000,NA
39,Embakasi East,KE047285,NA,NA,NA,Nairobi,KE047,Kenya,KE,1509667200000,1572480000000,NA
40,Embakasi North,KE047283,NA,NA,NA,Nairobi,KE047,Kenya,KE,1509667200000,1572480000000,NA
41,Embakasi South,KE047282,NA,NA,NA,Nairobi,KE047,Kenya,KE,1509667200000,1572480000000,NA
42,Embakasi West,KE047286,NA,NA,NA,Nairobi,KE047,Kenya,KE,1509667200000,1572480000000,NA
43,Emgwen,KE029155,NA,NA,NA,Nandi,KE029,Kenya,KE,1509667200000,1572480000000,NA
44,Emuhaya,KE038215,NA,NA,NA,Vihiga,KE038,Kenya,KE,1509667200000,1572480000000,NA
45,Emurua Dikirr,KE033178,NA,NA,NA,Narok,KE033,Kenya,KE,1509667200000,1572480000000,NA
46,Endebess,KE026137,NA,NA,NA,Trans Nzoia,KE026,Kenya,KE,1509667200000,1572480000000,NA
47,Fafi,KE007031,NA,NA,NA,Garissa,KE007,Kenya,KE,1509667200000,1572480000000,NA
48,Funyula,KE040230,NA,NA,NA,Busia,KE040,Kenya,KE,1509667200000,1572480000000,NA
49,Gachoka,KE014065,NA,NA,NA,Embu,KE014,Kenya,KE,1509667200000,1572480000000,NA
50,Galole,KE004019,NA,NA,NA,Tana River,KE004,Kenya,KE,1509667200000,1572480000000,NA
