OBJECTID,admin3Name_es,admin3Pcode,admin3RefName,admin3AltName1_es,admin3AltName2_es,admin2Name_es,admin2Pcode,admin1Name_es,admin1Pcode,admin0Name_en,admin0Name_es,admin0Pcode,date,validOn,validTo
543,Mulalo,EC050156,NA,NA,NA,Latacunga,EC0501,Cotopaxi,EC05,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
544,Mulliquindil (Santa Ana),EC050554,NA,NA,NA,Salcedo,EC0505,Cotopaxi,EC05,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
545,Multitud,EC060255,NA,NA,NA,Alausi,EC0602,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
546,Muluncay Grande,EC071357,NA,NA,NA,Zaruma,EC0713,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
547,Nabon,EC010450,NA,NA,NA,Nabon,EC0104,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
548,Nambacola,EC110753,NA,NA,NA,Gonzanama,EC1107,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
549,Nanegal,EC170168,NA,NA,NA,Quito,EC1701,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
550,Nanegalito,EC170169,NA,NA,NA,Quito,EC1701,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
551,Naranjal,EC091150,NA,NA,NA,Naranjal,EC0911,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
552,Naranjito,EC091250,NA,NA,NA,Naranjito,EC0912,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
553,Narcisa de Jesus,EC092550,NA,NA,NA,Nobol,EC0925,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
554,Nayon,EC170170,NA,NA,NA,Quito,EC1701,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
555,Nazon (Cab. en Pampa de Dominguez),EC030251,NA,NA,NA,Biblian,EC0302,Cañar,EC03,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
556,Noboa,EC131652,NA,NA,NA,24 de Mayo,EC1316,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
557,Nono,EC170171,NA,NA,NA,Quito,EC1701,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
558,Nueva Fatima,EC111251,NA,NA,NA,Sozoranga,EC1112,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
559,Nueva Loja,EC210150,NA,NA,NA,Lago Agrio,EC2101,Sucumbios,EC21,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
560,Nueva Tarqui,EC140256,NA,NA,NA,Gualaquiza,EC1402,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
561,Nuevo Paraiso,EC190352,NA,NA,NA,Nangaritza,EC1903,Zamora Chinchipe,EC19,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
562,Nuevo Paraiso (Cab. en Union),EC220159,NA,NA,NA,Orellana,EC2201,Orellana,EC22,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
563,Nuevo Quito,EC190952,NA,NA,NA,Paquisha,EC1909,Zamora Chinchipe,EC19,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
564,Nuevo Rocafuerte,EC220250,NA,NA,NA,Aguarico,EC2202,Orellana,EC22,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
565,Nulti,EC010158,NA,NA,NA,Cuenca,EC0101,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
566,Octavio Cordero Palacios (Sta. Rosa),EC010159,NA,NA,NA,Cuenca,EC0101,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
567,Olmedo,EC111650,NA,NA,NA,Olmedo,EC1116,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
568,Olmedo,EC131850,NA,NA,NA,Olmedo,EC1318,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
569,Olmedo (Pesillo),EC170253,NA,NA,NA,Cayambe,EC1702,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
570,Orianga,EC110956,NA,NA,NA,Paltas,EC1109,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
571,Otavalo,EC100450,NA,NA,NA,Otavalo,EC1004,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
572,Oton,EC170254,NA,NA,NA,Cayambe,EC1702,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
573,Oyacachi,EC150453,NA,NA,NA,El Chaco,EC1504,Napo,EC15,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
574,Pablo Arenas,EC100653,NA,NA,NA,San Miguel de Urcuqui,EC1006,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
575,Pablo Sexto,EC141150,NA,NA,NA,Pablo Sexto,EC1411,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
576,Pacayacu,EC210156,NA,NA,NA,Lago Agrio,EC2101,Sucumbios,EC21,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
577,Paccha,EC010160,NA,NA,NA,Cuenca,EC0101,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
578,Paccha,EC070350,NA,NA,NA,Atahualpa,EC0703,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
579,Pachicutza,EC190652,NA,NA,NA,El Pangui,EC1906,Zamora Chinchipe,EC19,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
580,Pacto,EC170172,NA,NA,NA,Quito,EC1701,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
581,Pajan,EC131050,NA,NA,NA,Pajan,EC1310,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
582,Palanda,EC190850,NA,NA,NA,Palanda,EC1908,Zamora Chinchipe,EC19,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
583,Palenque,EC120950,NA,NA,NA,Palenque,EC1209,Los Rios,EC12,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
584,Palestina,EC091350,NA,NA,NA,Palestina,EC0913,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
585,Paletillas,EC111354,NA,NA,NA,Zapotillo,EC1113,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
586,Pallatanga,EC060850,NA,NA,NA,Pallatanga,EC0608,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
587,Palma Roja,EC210351,NA,NA,NA,Putumayo,EC2103,Sucumbios,EC21,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
588,Palmales,EC070254,NA,NA,NA,Arenillas,EC0702,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
589,Palmas,EC011352,NA,NA,NA,Sevilla de Oro,EC0113,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
590,Palmira,EC060652,NA,NA,NA,Guamote,EC0606,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
591,Palo Quemado,EC050754,NA,NA,NA,Sigchos,EC0507,Cotopaxi,EC05,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
592,Palora (Metzera),EC140450,NA,NA,NA,Palora,EC1404,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
593,Pampanal de Bolivar,EC080257,NA,NA,NA,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
594,Pan de Azucar,EC140851,NA,NA,NA,San Juan Bosco,EC1408,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
595,Pañacocha,EC210452,Panacocha,NA,NA,Shushufindi,EC2104,Sucumbios,EC21,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
596,Pancho Negro,EC030452,NA,NA,NA,La Troncal,EC0304,Cañar,EC03,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
597,Panguintza,EC190753,NA,NA,NA,Centinela del Condor,EC1907,Zamora Chinchipe,EC19,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
598,Pano,EC150154,NA,NA,NA,Tena,EC1501,Napo,EC15,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
599,Pansaleo,EC050555,NA,NA,NA,Salcedo,EC0505,Cotopaxi,EC05,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
600,Papallacta,EC150753,NA,NA,NA,Quijos,EC1507,Napo,EC15,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
601,Paquisha,EC190950,NA,NA,NA,Paquisha,EC1909,Zamora Chinchipe,EC19,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
602,Pasa,EC180159,NA,NA,NA,Ambato,EC1801,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
603,Pasaje,EC070950,NA,NA,NA,Pasaje,EC0709,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
604,Pataqui,EC100454,NA,NA,NA,Otavalo,EC1004,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
605,Patate,EC180550,NA,NA,NA,Patate,EC1805,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
606,Patricia Pilar,EC121051,NA,NA,NA,Buena Fe,EC1210,Los Rios,EC12,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
607,Patuca,EC140553,NA,NA,NA,Santiago,EC1405,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
608,Paute,EC010550,NA,NA,NA,Paute,EC0105,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
609,Pedernales,EC131750,NA,NA,NA,Pedernales,EC1317,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
610,Pedro Carbo,EC091450,NA,NA,NA,Pedro Carbo,EC0914,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
611,Pedro Pablo Gomez,EC130657,NA,NA,NA,Jipijapa,EC1306,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
612,Pedro Vicente Maldonado,EC170850,NA,NA,NA,Pedro Vicente Maldonado,EC1708,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
613,Pelileo,EC180750,NA,NA,NA,San Pedro de Pelileo,EC1807,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
614,Peñaherrera,EC100354,Penaherrera,NA,NA,Cotacachi,EC1003,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
615,Penipe,EC060950,NA,NA,NA,Penipe,EC0609,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
616,Perucho,EC170174,NA,NA,NA,Quito,EC1701,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
617,Piartal,EC040555,NA,NA,NA,Montufar,EC0405,Carchi,EC04,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
618,Picaigua,EC180160,NA,NA,NA,Ambato,EC1801,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
619,Pichincha,EC131150,NA,NA,NA,Pichincha,EC1311,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
620,Piedras,EC071054,NA,NA,NA,Piñas,EC0710,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
621,Pifo,EC170175,NA,NA,NA,Quito,EC1701,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
622,Pilaguin (Pilahuin),EC180161,NA,NA,NA,Ambato,EC1801,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
623,Pilalo,EC050456,NA,NA,NA,Pujili,EC0504,Cotopaxi,EC05,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
624,Pillaro,EC180850,NA,NA,NA,Santiago de Pillaro,EC1808,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
625,Pimampiro,EC100550,NA,NA,NA,Pimampiro,EC1005,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
626,Pimocha,EC120154,NA,NA,NA,Babahoyo,EC1201,Los Rios,EC12,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
627,Piñas,EC071050,Pinas,NA,NA,Piñas,EC0710,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
628,Pindal,EC111450,NA,NA,NA,Pindal,EC1114,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
629,Pindilig,EC030156,NA,NA,NA,Azogues,EC0301,Cañar,EC03,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
630,Pinguili,EC180451,NA,NA,NA,Mocha,EC1804,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
631,Pinllopata,EC050352,NA,NA,NA,Pangua,EC0503,Cotopaxi,EC05,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
632,Pintag,EC170176,NA,NA,NA,Quito,EC1701,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
633,Pioter,EC040155,NA,NA,NA,Tulcan,EC0401,Carchi,EC04,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
634,Pistishi (Nariz del Diablo),EC060256,NA,NA,NA,Alausi,EC0602,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
635,Plan Piloto,EC080853,NA,NA,NA,La Concordia,EC0808,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
636,Plaza Gutierrez (Calvario),EC100355,NA,NA,NA,Cotacachi,EC1003,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
637,Poalo,EC050158,NA,NA,NA,Latacunga,EC0501,Cotopaxi,EC05,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
638,Pomasqui,EC170177,NA,NA,NA,Quito,EC1701,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
639,Pomona,EC160157,NA,NA,NA,Pastaza,EC1601,Pastaza,EC16,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
640,Pompeya,EC220352,NA,NA,NA,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
641,Portovelo,EC071150,NA,NA,NA,Portovelo,EC0711,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
642,Portoviejo,EC130150,NA,NA,NA,Portoviejo,EC1301,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
643,Posorja,EC090156,NA,NA,NA,Guayaquil,EC0901,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
644,Pozul (San Juan de Pozul),EC110455,NA,NA,NA,Celica,EC1104,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
645,Presidente Urbina (Chagrapamba -Patzucul),EC180854,NA,NA,NA,Santiago de Pillaro,EC1808,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
646,Principal,EC011151,NA,NA,NA,Chordeleg,EC0111,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
647,Progreso,EC070954,NA,NA,NA,Pasaje,EC0709,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
648,Pucapamba,EC190256,NA,NA,NA,Chinchipe,EC1902,Zamora Chinchipe,EC19,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
649,Pucara,EC010650,NA,NA,NA,Pucara,EC0106,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
650,Pucayacu,EC050252,NA,NA,NA,La Mana,EC0502,Cotopaxi,EC05,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
651,Pueblo Nuevo,EC130154,NA,NA,NA,Portoviejo,EC1301,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
652,Puebloviejo,EC120450,NA,NA,NA,Puebloviejo,EC1204,Los Rios,EC12,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
653,Puela,EC060953,NA,NA,NA,Penipe,EC0609,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
654,Puellaro,EC170178,NA,NA,NA,Quito,EC1701,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
655,Puembo,EC170179,NA,NA,NA,Quito,EC1701,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
656,Puerto Ayora,EC200350,NA,NA,NA,Santa Cruz,EC2003,Galapagos,EC20,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
657,Puerto Baquerizo Moreno,EC200150,NA,NA,NA,San Cristobal,EC2001,Galapagos,EC20,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
658,Puerto Bolivar (Puerto Montufar),EC210352,NA,NA,NA,Putumayo,EC2103,Sucumbios,EC21,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
659,Puerto de Cayo,EC130658,NA,NA,NA,Jipijapa,EC1306,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
660,Puerto El Carmen del Putumayo,EC210350,NA,NA,NA,Putumayo,EC2103,Sucumbios,EC21,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
661,Puerto Francisco de Orellana (El Coca),EC220150,NA,NA,NA,Orellana,EC2201,Orellana,EC22,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
662,Puerto Libre,EC210254,NA,NA,NA,Gonzalo Pizarro,EC2102,Sucumbios,EC21,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
663,Puerto Limon,EC230152,NA,NA,NA,Santo Domingo,EC2301,Santo Domingo de los Tsachilas,EC23,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
664,Puerto Lopez,EC131950,NA,NA,NA,Puerto Lopez,EC1319,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
665,Puerto Misahualli,EC150155,NA,NA,NA,Tena,EC1501,Napo,EC15,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
666,Puerto Murialdo,EC220452,NA,NA,NA,Loreto,EC2204,Orellana,EC22,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
667,Puerto Napo,EC150156,NA,NA,NA,Tena,EC1501,Napo,EC15,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
668,Puerto Pechiche,EC120451,NA,NA,NA,Puebloviejo,EC1204,Los Rios,EC12,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
669,Puerto Quito,EC170950,NA,NA,NA,Puerto Quito,EC1709,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
670,Puerto Rodriguez,EC210353,NA,NA,NA,Putumayo,EC2103,Sucumbios,EC21,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
671,Puerto Villamil,EC200250,NA,NA,NA,Isabela,EC2002,Galapagos,EC20,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
672,Pujili,EC050450,NA,NA,NA,Pujili,EC0504,Cotopaxi,EC05,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
673,Pumallacta,EC060257,NA,NA,NA,Alausi,EC0602,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
674,Pumpuentsa,EC140954,NA,NA,NA,Taisha,EC1409,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
675,Puna,EC090157,NA,NA,NA,Guayaquil,EC0901,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
676,Pungala,EC060157,NA,NA,NA,Riobamba,EC0601,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
677,Punin,EC060158,NA,NA,NA,Riobamba,EC0601,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
678,Purunuma (Eguiguren),EC110754,NA,NA,NA,Gonzanama,EC1107,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
679,Puyo,EC160150,NA,NA,NA,Pastaza,EC1601,Pastaza,EC16,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
680,Quero,EC180650,NA,NA,NA,Quero,EC1806,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
681,Quevedo,EC120550,NA,NA,NA,Quevedo,EC1205,Los Rios,EC12,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
682,Quilanga,EC111550,NA,NA,NA,Quilanga,EC1115,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
683,Quimiag,EC060159,NA,NA,NA,Riobamba,EC0601,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
684,Quinara,EC110163,NA,NA,NA,Loja,EC1101,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
685,Quinchicoto,EC180951,NA,NA,NA,Tisaleo,EC1809,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
686,Quingeo,EC010161,NA,NA,NA,Cuenca,EC0101,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
687,Quingue (Olmedo Perdomo Franco),EC080354,NA,NA,NA,Muisne,EC0803,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
688,Quinsaloma,EC121350,NA,NA,NA,Quinsaloma,EC1213,Los Rios,EC12,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
689,Quiroga,EC100356,NA,NA,NA,Cotacachi,EC1003,Imbabura,EC10,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
690,Quiroga,EC130252,NA,NA,NA,Bolivar,EC1302,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
691,Quisapincha (Quizapincha),EC180162,NA,NA,NA,Ambato,EC1801,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
692,Quito,EC170150,NA,NA,NA,Quito,EC1701,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
693,Ramon Campaña,EC050353,Ramon Campana,NA,NA,Pangua,EC0503,Cotopaxi,EC05,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
694,Regulo de Mora,EC020553,NA,NA,NA,San Miguel,EC0205,Bolivar,EC02,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
695,Remigio Crespo Toral (Gulag),EC010356,NA,NA,NA,Gualaceo,EC0103,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
696,Ricaurte,EC010162,NA,NA,NA,Cuenca,EC0101,Azuay,EC01,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
697,Ricaurte,EC120651,NA,NA,NA,Urdaneta,EC1206,Los Rios,EC12,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
698,Ricaurte,EC130356,NA,NA,NA,Chone,EC1303,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
699,Rio Blanco,EC140164,NA,NA,NA,Morona,EC1401,Morona Santiago,EC14,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
700,Rio Bonito,EC070654,NA,NA,NA,El Guabo,EC0706,El Oro,EC07,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
701,Rio Corrientes,EC160158,NA,NA,NA,Pastaza,EC1601,Pastaza,EC16,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
702,Rio Negro,EC180252,NA,NA,NA,Baños de Agua Santa,EC1802,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
703,Rio Tigre,EC160159,NA,NA,NA,Pastaza,EC1601,Pastaza,EC16,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
704,Rio Verde,EC180253,NA,NA,NA,Baños de Agua Santa,EC1802,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
705,Riobamba,EC060150,NA,NA,NA,Riobamba,EC0601,Chimborazo,EC06,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
706,Riochico (Rio Chico),EC130155,NA,NA,NA,Portoviejo,EC1301,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
707,Rioverde,EC080750,NA,NA,NA,Rioverde,EC0807,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
708,Rivera,EC030157,NA,NA,NA,Azogues,EC0301,Cañar,EC03,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
709,Roberto Astudillo (Cab. en Cruce de Venecia),EC091054,NA,NA,NA,Milagro,EC0910,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
710,Rocafuerte,EC080755,NA,NA,NA,Rioverde,EC0807,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
711,Rocafuerte,EC131250,NA,NA,NA,Rocafuerte,EC1312,Manabi,EC13,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
712,Rosa Florida,EC210553,NA,NA,NA,Sucumbios,EC2105,Sucumbios,EC21,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
713,Rosa Zarate (Quininde),EC080450,NA,NA,NA,Quininde,EC0804,Esmeraldas,EC08,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
714,Rumipamba,EC170552,NA,NA,NA,Rumiðahui,EC1705,Pichincha,EC17,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
715,Rumipamba,EC180651,NA,NA,NA,Quero,EC1806,Tungurahua,EC18,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
716,Rumipamba,EC220356,NA,NA,NA,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
717,Sabanilla,EC091452,NA,NA,NA,Pedro Carbo,EC0914,Guayas,EC09,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
718,Sabanilla,EC110456,NA,NA,NA,Celica,EC1104,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
719,Sabanilla,EC190155,NA,NA,NA,Zamora,EC1901,Zamora Chinchipe,EC19,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
720,Sabiango (La Capilla),EC110853,NA,NA,NA,Macara,EC1108,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
721,Sacapalca,EC110756,NA,NA,NA,Gonzanama,EC1107,Loja,EC11,Ecuador,Ecuador (el),EC,1545004800000,1563926400000,NA
