OBJECTID,admin2Name_es,admin2Pcode,admin2RefName,admin2AltName1_es,admin2AltName2_es,admin1Name_es,admin1Pcode,admin0Name_es,admin0Pcode,date,validOn,validTo
178,Uluazapa,SV0920,NA,NA,NA,San Miguel,SV09,El Salvador,SV,1590710400000,1612396800000,NA
179,Aguilares,SV1001,NA,NA,NA,San Salvador,SV10,El Salvador,SV,1590710400000,1612396800000,NA
180,Apopa,SV1002,NA,NA,NA,San Salvador,SV10,El Salvador,SV,1590710400000,1612396800000,NA
181,Ayutuxtepeque,SV1003,NA,NA,NA,San Salvador,SV10,El Salvador,SV,1590710400000,1612396800000,NA
182,Cuscatancingo,SV1004,NA,NA,NA,San Salvador,SV10,El Salvador,SV,1590710400000,1612396800000,NA
183,Delgado,SV1019,NA,NA,NA,San Salvador,SV10,El Salvador,SV,1590710400000,1612396800000,NA
184,El Paisnal,SV1005,NA,NA,NA,San Salvador,SV10,El Salvador,SV,1590710400000,1612396800000,NA
185,Guazapa,SV1006,NA,NA,NA,San Salvador,SV10,El Salvador,SV,1590710400000,1612396800000,NA
186,Ilopango,SV1007,NA,NA,NA,San Salvador,SV10,El Salvador,SV,1590710400000,1612396800000,NA
187,Lago de Llopango,SV1099,NA,NA,NA,San Salvador,SV10,El Salvador,SV,1590710400000,1612396800000,NA
188,Mejicanos,SV1008,NA,NA,NA,San Salvador,SV10,El Salvador,SV,1590710400000,1612396800000,NA
189,Nejapa,SV1009,NA,NA,NA,San Salvador,SV10,El Salvador,SV,1590710400000,1612396800000,NA
190,Panchimalco,SV1010,NA,NA,NA,San Salvador,SV10,El Salvador,SV,1590710400000,1612396800000,NA
191,Rosario de Mora,SV1011,NA,NA,NA,San Salvador,SV10,El Salvador,SV,1590710400000,1612396800000,NA
192,San Marcos,SV1012,NA,NA,NA,San Salvador,SV10,El Salvador,SV,1590710400000,1612396800000,NA
193,San Martín,SV1013,San Martin,NA,NA,San Salvador,SV10,El Salvador,SV,1590710400000,1612396800000,NA
194,San Salvador,SV1014,NA,NA,NA,San Salvador,SV10,El Salvador,SV,1590710400000,1612396800000,NA
195,Santiago Texacuangos,SV1015,NA,NA,NA,San Salvador,SV10,El Salvador,SV,1590710400000,1612396800000,NA
196,Santo Tomás,SV1016,Santo Tomas,NA,NA,San Salvador,SV10,El Salvador,SV,1590710400000,1612396800000,NA
197,Soyapango,SV1017,NA,NA,NA,San Salvador,SV10,El Salvador,SV,1590710400000,1612396800000,NA
198,Tonacatepeque,SV1018,NA,NA,NA,San Salvador,SV10,El Salvador,SV,1590710400000,1612396800000,NA
199,Apastepeque,SV1101,NA,NA,NA,San Vicente,SV11,El Salvador,SV,1590710400000,1612396800000,NA
200,Guadalupe,SV1102,NA,NA,NA,San Vicente,SV11,El Salvador,SV,1590710400000,1612396800000,NA
201,San Cayetano Istepeque,SV1103,NA,NA,NA,San Vicente,SV11,El Salvador,SV,1590710400000,1612396800000,NA
202,San Esteban Catarina,SV1104,NA,NA,NA,San Vicente,SV11,El Salvador,SV,1590710400000,1612396800000,NA
203,San Ildefonso,SV1105,NA,NA,NA,San Vicente,SV11,El Salvador,SV,1590710400000,1612396800000,NA
204,San Lorenzo,SV1106,NA,NA,NA,San Vicente,SV11,El Salvador,SV,1590710400000,1612396800000,NA
205,San Sebastián,SV1107,San Sebastian,NA,NA,San Vicente,SV11,El Salvador,SV,1590710400000,1612396800000,NA
206,San Vicente,SV1108,NA,NA,NA,San Vicente,SV11,El Salvador,SV,1590710400000,1612396800000,NA
207,Santa Clara,SV1109,NA,NA,NA,San Vicente,SV11,El Salvador,SV,1590710400000,1612396800000,NA
