OBJECTID,admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
44,Afdera,ET020207,NA,NA,NA,Kilbati /Zone2,ET0202,Afar,ET02,Ethiopia,ET,1566172800000,1602115200000,NA
45,Aga Wayu,ET041482,NA,NA,NA,Guji,ET0414,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
46,Agarfa,ET041104,NA,NA,NA,Bale,ET0411,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
47,Agaro town,ET040417,NA,NA,NA,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
48,Agulae,ET010316,NA,NA,NA,Eastern,ET0103,Tigray,ET01,Ethiopia,ET,1566172800000,1602115200000,NA
49,Aheferom,ET010202,NA,NA,NA,Central,ET0102,Tigray,ET01,Ethiopia,ET,1566172800000,1602115200000,NA
50,Ahsea,ET010215,NA,NA,NA,Central,ET0102,Tigray,ET01,Ethiopia,ET,1566172800000,1602115200000,NA
51,Akaki,ET042012,NA,NA,NA,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
52,Akaki - Kalit,ET140101,NA,NA,NA,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,1566172800000,1602115200000,NA
53,Akobo,ET120101,NA,NA,NA,Nuwer,ET1201,Gambela,ET12,Ethiopia,ET,1566172800000,1602115200000,NA
54,Alamata town,ET010411,NA,NA,NA,Southern,ET0104,Tigray,ET01,Ethiopia,ET,1566172800000,1602115200000,NA
55,Albuko,ET030408,NA,NA,NA,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,1566172800000,1602115200000,NA
56,Ale,ET040311,NA,NA,NA,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,1566172800000,1602115200000,NA
