OBJECTID,admin4Name_en,admin4Pcode,admin4RefName,admin4AltName1_en,admin4AltName2_en,admin3Name_en,admin3Pcode,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo,ADM1_ID,ADM2_ID,ADM3_ID
3942,023,ZA9345023,NA,NA,NA,Collins Chabane,ZA9345,Vhembe,ZA934,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC34,LIM345
3943,024,ZA9345024,NA,NA,NA,Collins Chabane,ZA9345,Vhembe,ZA934,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC34,LIM345
3944,025,ZA9345025,NA,NA,NA,Collins Chabane,ZA9345,Vhembe,ZA934,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC34,LIM345
3945,026,ZA9345026,NA,NA,NA,Collins Chabane,ZA9345,Vhembe,ZA934,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC34,LIM345
3946,027,ZA9345027,NA,NA,NA,Collins Chabane,ZA9345,Vhembe,ZA934,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC34,LIM345
3947,028,ZA9345028,NA,NA,NA,Collins Chabane,ZA9345,Vhembe,ZA934,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC34,LIM345
3948,029,ZA9345029,NA,NA,NA,Collins Chabane,ZA9345,Vhembe,ZA934,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC34,LIM345
3949,030,ZA9345030,NA,NA,NA,Collins Chabane,ZA9345,Vhembe,ZA934,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC34,LIM345
3950,031,ZA9345031,NA,NA,NA,Collins Chabane,ZA9345,Vhembe,ZA934,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC34,LIM345
3951,032,ZA9345032,NA,NA,NA,Collins Chabane,ZA9345,Vhembe,ZA934,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC34,LIM345
3952,033,ZA9345033,NA,NA,NA,Collins Chabane,ZA9345,Vhembe,ZA934,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC34,LIM345
3953,034,ZA9345034,NA,NA,NA,Collins Chabane,ZA9345,Vhembe,ZA934,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC34,LIM345
3954,035,ZA9345035,NA,NA,NA,Collins Chabane,ZA9345,Vhembe,ZA934,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC34,LIM345
3955,036,ZA9345036,NA,NA,NA,Collins Chabane,ZA9345,Vhembe,ZA934,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC34,LIM345
3956,001,ZA6403001,NA,NA,NA,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC40,NW403
3957,002,ZA6403002,NA,NA,NA,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC40,NW403
3958,003,ZA6403003,NA,NA,NA,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC40,NW403
3959,004,ZA6403004,NA,NA,NA,City of Matlosana,ZA6403,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC40,NW403
3960,001,ZA9351001,NA,NA,NA,Blouberg,ZA9351,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM351
3961,002,ZA9351002,NA,NA,NA,Blouberg,ZA9351,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM351
3962,003,ZA9351003,NA,NA,NA,Blouberg,ZA9351,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM351
3963,004,ZA9351004,NA,NA,NA,Blouberg,ZA9351,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM351
3964,005,ZA9351005,NA,NA,NA,Blouberg,ZA9351,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM351
3965,006,ZA9351006,NA,NA,NA,Blouberg,ZA9351,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM351
3966,007,ZA9351007,NA,NA,NA,Blouberg,ZA9351,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM351
3967,008,ZA9351008,NA,NA,NA,Blouberg,ZA9351,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM351
3968,009,ZA9351009,NA,NA,NA,Blouberg,ZA9351,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM351
3969,010,ZA9351010,NA,NA,NA,Blouberg,ZA9351,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM351
3970,011,ZA9351011,NA,NA,NA,Blouberg,ZA9351,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM351
3971,012,ZA9351012,NA,NA,NA,Blouberg,ZA9351,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM351
3972,013,ZA9351013,NA,NA,NA,Blouberg,ZA9351,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM351
3973,014,ZA9351014,NA,NA,NA,Blouberg,ZA9351,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM351
3974,015,ZA9351015,NA,NA,NA,Blouberg,ZA9351,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM351
3975,016,ZA9351016,NA,NA,NA,Blouberg,ZA9351,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM351
3976,017,ZA9351017,NA,NA,NA,Blouberg,ZA9351,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM351
3977,018,ZA9351018,NA,NA,NA,Blouberg,ZA9351,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM351
3978,019,ZA9351019,NA,NA,NA,Blouberg,ZA9351,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM351
3979,020,ZA9351020,NA,NA,NA,Blouberg,ZA9351,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM351
3980,021,ZA9351021,NA,NA,NA,Blouberg,ZA9351,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM351
3981,022,ZA9351022,NA,NA,NA,Blouberg,ZA9351,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM351
3982,001,ZA9353001,NA,NA,NA,Molemole,ZA9353,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM353
3983,002,ZA9353002,NA,NA,NA,Molemole,ZA9353,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM353
3984,003,ZA9353003,NA,NA,NA,Molemole,ZA9353,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM353
3985,004,ZA9353004,NA,NA,NA,Molemole,ZA9353,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM353
3986,005,ZA9353005,NA,NA,NA,Molemole,ZA9353,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM353
3987,006,ZA9353006,NA,NA,NA,Molemole,ZA9353,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM353
3988,007,ZA9353007,NA,NA,NA,Molemole,ZA9353,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM353
3989,008,ZA9353008,NA,NA,NA,Molemole,ZA9353,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM353
3990,027,ZA6405027,NA,NA,NA,Ventersdorp/Tlokwe,ZA6405,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC40,NW405
3991,028,ZA6405028,NA,NA,NA,Ventersdorp/Tlokwe,ZA6405,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC40,NW405
3992,029,ZA6405029,NA,NA,NA,Ventersdorp/Tlokwe,ZA6405,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC40,NW405
3993,030,ZA6405030,NA,NA,NA,Ventersdorp/Tlokwe,ZA6405,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC40,NW405
3994,031,ZA6405031,NA,NA,NA,Ventersdorp/Tlokwe,ZA6405,Dr Kenneth Kaunda,ZA640,North West,ZA6,South Africa,ZA,1545868800000,1604880000000,NA,NW,DC40,NW405
3995,009,ZA9353009,NA,NA,NA,Molemole,ZA9353,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM353
3996,010,ZA9353010,NA,NA,NA,Molemole,ZA9353,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM353
3997,011,ZA9353011,NA,NA,NA,Molemole,ZA9353,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM353
3998,012,ZA9353012,NA,NA,NA,Molemole,ZA9353,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM353
3999,013,ZA9353013,NA,NA,NA,Molemole,ZA9353,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM353
4000,014,ZA9353014,NA,NA,NA,Molemole,ZA9353,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM353
4001,015,ZA9353015,NA,NA,NA,Molemole,ZA9353,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM353
4002,016,ZA9353016,NA,NA,NA,Molemole,ZA9353,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM353
4003,001,ZA9354001,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4004,002,ZA9354002,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4005,003,ZA9354003,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4006,004,ZA9354004,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4007,005,ZA9354005,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4008,006,ZA9354006,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4009,007,ZA9354007,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4010,008,ZA9354008,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4011,009,ZA9354009,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4012,010,ZA9354010,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4013,015,ZA9354015,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4014,016,ZA9354016,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4015,017,ZA9354017,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4016,018,ZA9354018,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4017,019,ZA9354019,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4018,020,ZA9354020,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4019,021,ZA9354021,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4020,022,ZA9354022,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4021,023,ZA9354023,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4022,024,ZA9354024,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4023,025,ZA9354025,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4024,026,ZA9354026,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4025,027,ZA9354027,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4026,028,ZA9354028,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4027,029,ZA9354029,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4028,030,ZA9354030,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4029,031,ZA9354031,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4030,032,ZA9354032,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4031,033,ZA9354033,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4032,034,ZA9354034,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4033,035,ZA9354035,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4034,036,ZA9354036,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4035,037,ZA9354037,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4036,038,ZA9354038,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4037,039,ZA9354039,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4038,040,ZA9354040,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4039,041,ZA9354041,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4040,042,ZA9354042,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4041,043,ZA9354043,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4042,044,ZA9354044,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4043,045,ZA9354045,NA,NA,NA,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC35,LIM354
4044,001,ZA9368001,NA,NA,NA,Modimolle/Mookgophong,ZA9368,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC36,LIM368
4045,002,ZA9368002,NA,NA,NA,Modimolle/Mookgophong,ZA9368,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC36,LIM368
4046,003,ZA9368003,NA,NA,NA,Modimolle/Mookgophong,ZA9368,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC36,LIM368
4047,004,ZA9368004,NA,NA,NA,Modimolle/Mookgophong,ZA9368,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC36,LIM368
4048,005,ZA9368005,NA,NA,NA,Modimolle/Mookgophong,ZA9368,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC36,LIM368
4049,006,ZA9368006,NA,NA,NA,Modimolle/Mookgophong,ZA9368,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC36,LIM368
4050,007,ZA9368007,NA,NA,NA,Modimolle/Mookgophong,ZA9368,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC36,LIM368
4051,001,ZA9476001,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4052,002,ZA9476002,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4053,003,ZA9476003,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4054,004,ZA9476004,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4055,005,ZA9476005,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4056,006,ZA9476006,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4057,007,ZA9476007,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4058,008,ZA9476008,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4059,009,ZA9476009,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4060,010,ZA9476010,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4061,011,ZA9476011,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4062,012,ZA9476012,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4063,013,ZA9476013,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4064,014,ZA9476014,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4065,015,ZA9476015,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4066,016,ZA9476016,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4067,017,ZA9476017,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4068,018,ZA9476018,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4069,019,ZA9476019,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4070,020,ZA9476020,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4071,021,ZA9476021,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4072,022,ZA9476022,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4073,023,ZA9476023,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4074,024,ZA9476024,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4075,025,ZA9476025,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4076,026,ZA9476026,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4077,027,ZA9476027,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4078,028,ZA9476028,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4079,029,ZA9476029,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4080,030,ZA9476030,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4081,031,ZA9476031,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4082,032,ZA9476032,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4083,033,ZA9476033,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4084,034,ZA9476034,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
4085,035,ZA9476035,NA,NA,NA,Greater Tubatse/Fetakgomo,ZA9476,Sekhukhune,ZA947,Limpopo,ZA9,South Africa,ZA,1545868800000,1604880000000,NA,LIM,DC47,LIM476
